Date,Open,High,Low,Close,Adj Close,Volume
2019-07-03,85.050003,85.650002,84.919998,85.639999,83.020317,2437500
2019-07-05,85.160004,85.5,84.639999,85.419998,82.807053,3784700
2019-07-08,85.279999,85.279999,84.690002,85.089996,82.487137,3591100
2019-07-09,84.959999,85.370003,84.82,85.269997,82.661644,3126000
2019-07-10,85.68,85.879997,85.150002,85.379997,82.768288,4315900
2019-07-11,85.650002,85.989998,85.190002,85.769997,83.146347,3653600
2019-07-12,85.279999,85.440002,83.059998,83.919998,81.657593,5667200
2019-07-15,83.809998,84.239998,83.410004,83.809998,81.550552,5177700
2019-07-16,84.110001,84.239998,82.900002,83.160004,80.918083,3886700
2019-07-17,85.889999,86.75,85.43,85.760002,83.44799,9381400
2019-07-18,86.239998,87.839996,85.32,87.760002,85.394073,8311600
2019-07-19,88.290001,88.330002,87.449997,87.489998,85.13134,5824000
2019-07-22,87.360001,88.709999,87.269997,88.07,85.695717,6566100
2019-07-23,88.099998,88.760002,87.529999,88.739998,86.347656,4049100
2019-07-24,88.449997,88.690002,87.589996,88.589996,86.201691,3879100
2019-07-25,88.269997,88.470001,87.739998,88.0,85.627594,4671200
2019-07-26,88.349998,88.620003,87.300003,87.75,85.384346,4177700
2019-07-29,88.059998,88.620003,87.379997,88.550003,86.162773,3623900
2019-07-30,88.18,88.730003,87.849998,88.309998,85.929237,2864700
2019-07-31,88.18,88.400002,86.370003,87.099998,84.751869,6197200
2019-08-01,87.18,88.059998,85.639999,86.080002,83.759377,7022000
2019-08-02,85.949997,86.199997,84.739998,85.82,83.506371,4756400
2019-08-05,84.730003,84.879997,82.419998,83.160004,80.918083,6253800
2019-08-06,83.809998,84.889999,83.68,84.860001,82.572258,4422500
2019-08-07,83.800003,85.0,82.309998,84.599998,82.319267,5502600
2019-08-08,85.110001,86.269997,85.010002,85.559998,83.253372,6439300
2019-08-09,85.629997,87.050003,85.43,86.620003,84.284813,5102700
2019-08-12,86.389999,86.510002,84.330002,84.660004,82.37764,3650800
2019-08-13,85.32,87.099998,84.980003,86.889999,84.547523,4808300
2019-08-14,85.879997,86.309998,83.910004,83.940002,81.677055,4106200
2019-08-15,84.160004,84.730003,83.519997,83.940002,81.677055,4952600
2019-08-16,84.739998,85.080002,84.269997,84.779999,82.494408,5786300
2019-08-19,85.790001,86.129997,85.330002,85.559998,83.253372,4579800
2019-08-20,85.949997,86.010002,84.480003,84.540001,82.260887,3322400
2019-08-21,85.050003,85.150002,84.290001,84.900002,82.611176,3894300
2019-08-22,84.919998,85.309998,83.639999,84.370003,82.095467,3207000
2019-08-23,83.839996,84.25,81.360001,81.93,79.721245,6228400
2019-08-26,82.610001,83.18,82.019997,83.120003,80.879166,3521200
2019-08-27,83.82,84.199997,83.220001,83.650002,81.394875,4845200
2019-08-28,83.199997,84.260002,83.059998,84.220001,81.949516,3889500
2019-08-29,85.0,85.110001,84.470001,84.82,82.533325,3758600
2019-08-30,85.470001,85.620003,84.629997,85.32,83.019852,3627900
2019-09-03,84.43,84.639999,83.260002,84.059998,81.793816,4060600
2019-09-04,84.5,84.699997,83.779999,84.220001,81.949516,3673100
2019-09-05,85.0,86.160004,84.559998,85.900002,83.584213,4356400
2019-09-06,86.230003,86.43,85.599998,86.040001,83.720428,4451300
2019-09-09,86.339996,86.43,83.870003,84.220001,81.949516,4444600
2019-09-10,83.440002,83.480003,81.019997,83.209999,80.966743,5613100
