Date,Open,High,Low,Close,Adj Close,Volume
2019-07-03,75.82,76.5,75.629997,76.440002,66.955254,5246100
2019-07-05,76.190002,76.349998,75.589996,76.129997,66.683723,6880800
2019-07-08,76.139999,76.699997,75.919998,76.480003,66.990295,7876100
2019-07-09,76.449997,76.769997,75.730003,76.43,66.946495,7863000
2019-07-10,76.800003,77.629997,76.739998,77.510002,67.892494,8077400
2019-07-11,77.410004,77.610001,77.050003,77.57,67.945053,6404000
2019-07-12,77.75,77.879997,77.5,77.629997,67.997612,6139000
2019-07-15,77.629997,77.739998,76.889999,77.080002,67.515839,7116400
2019-07-16,76.919998,77.07,75.790001,75.93,66.508545,10197400
2019-07-17,75.739998,75.959999,75.349998,75.480003,66.114372,7419300
2019-07-18,75.029999,75.269997,74.18,74.839996,65.553787,11424500
2019-07-19,74.900002,75.25,74.540001,74.989998,65.685181,11243100
2019-07-22,75.239998,75.300003,74.5,75.07,65.755249,8368800
2019-07-23,75.150002,75.769997,74.75,75.370003,66.018036,8551200
2019-07-24,75.389999,76.050003,74.849998,75.360001,66.009277,8260200
2019-07-25,75.779999,75.779999,74.800003,74.93,65.632629,9083900
2019-07-26,74.870003,75.080002,74.599998,74.809998,65.527504,7677300
2019-07-29,74.879997,75.379997,74.699997,75.339996,65.991745,7091900
2019-07-30,75.059998,75.559998,74.889999,75.349998,66.000504,6961200
2019-07-31,75.040001,75.660004,74.260002,74.360001,65.133347,13104600
2019-08-01,73.739998,74.269997,72.269997,72.459999,63.469105,17132800
2019-08-02,72.610001,73.260002,71.18,71.75,62.847214,21376700
2019-08-05,70.779999,70.919998,69.610001,70.279999,61.559601,19080900
2019-08-06,70.290001,71.010002,70.279999,70.959999,62.15522,12282400
2019-08-07,69.860001,70.879997,69.400002,70.5,61.752304,15231100
2019-08-08,70.849998,72.410004,70.620003,72.379997,63.399025,14304100
2019-08-09,72.129997,72.25,70.470001,70.839996,62.05011,13686600
2019-08-12,70.059998,70.160004,69.330002,69.629997,61.7486,9542600
2019-08-13,69.269997,70.620003,68.919998,70.489998,62.51125,12403300
2019-08-14,69.07,69.089996,67.650002,67.650002,59.992714,18114400
2019-08-15,67.459999,67.559998,66.529999,67.25,59.637985,12874400
2019-08-16,67.779999,68.459999,67.269997,68.300003,60.569141,12649000
2019-08-19,68.970001,69.650002,68.860001,69.449997,61.58897,10032800
2019-08-20,69.300003,69.300003,68.709999,69.029999,61.216518,9743500
2019-08-21,69.959999,69.980003,69.370003,69.720001,61.828415,10134200
2019-08-22,69.910004,69.959999,69.25,69.57,61.695381,8972000
2019-08-23,68.82,69.529999,67.029999,67.489998,59.85083,15371900
2019-08-26,68.120003,68.260002,67.529999,67.849998,60.170074,7343900
2019-08-27,68.129997,68.440002,66.970001,67.190002,59.584778,9490900
2019-08-28,67.529999,67.980003,67.160004,67.68,60.019318,9647400
2019-08-29,68.300003,68.669998,68.089996,68.43,60.684422,9004100
2019-08-30,68.610001,69.080002,68.059998,68.480003,60.728767,9180800
2019-09-03,67.889999,68.68,67.629997,68.559998,60.799709,9849700
2019-09-04,69.5,69.610001,69.089996,69.290001,61.44709,6959200
2019-09-05,69.839996,70.550003,69.699997,70.269997,62.316154,9901500
2019-09-06,70.349998,70.949997,70.120003,70.93,62.901447,10418500
2019-09-09,71.160004,72.07,70.980003,71.489998,63.398064,12840200
2019-09-10,72.139999,72.849998,71.620003,72.07,63.912403,13810800
2019-09-11,72.779999,72.839996,71.550003,71.93,63.788254,10525700
2019-09-12,70.980003,72.160004,70.699997,71.980003,63.832596,9100700
2019-09-13,72.260002,72.720001,72.059998,72.639999,64.417892,7337200
2019-09-16,75.040001,75.18,73.599998,73.730003,65.384521,19830200
2019-09-17,73.82,74.080002,72.629997,73.169998,64.887909,14452200
2019-09-18,72.650002,72.970001,72.330002,72.82,64.577522,7292200
2019-09-19,72.970001,73.190002,72.190002,72.330002,64.142982,8050200
2019-09-20,72.489998,72.5,71.860001,72.080002,63.921284,19736600
2019-09-23,71.519997,72.360001,71.459999,72.129997,63.965633,7495200
2019-09-24,71.809998,71.870003,70.82,71.139999,63.087688,13307100
2019-09-25,70.980003,71.470001,70.82,71.349998,63.273914,8035200
2019-09-26,71.220001,71.349998,70.68,70.970001,62.936924,8420200
2019-09-27,70.699997,71.669998,70.629997,71.480003,63.389198,8224000
2019-09-30,71.239998,71.449997,70.580002,70.610001,62.617676,9768900
2019-10-01,70.830002,70.910004,68.910004,68.949997,61.145561,10279100
2019-10-02,68.269997,68.589996,67.010002,67.150002,59.549301,14503700
2019-10-03,67.0,68.0,66.309998,67.980003,60.285366,10788400
2019-10-04,68.110001,69.07,67.82,68.970001,61.163303,10534800
2019-10-07,68.699997,69.029999,68.019997,68.019997,60.320835,10993000
2019-10-08,67.540001,67.919998,66.639999,66.699997,59.150234,9748700
2019-10-09,67.300003,67.699997,67.199997,67.440002,59.806477,8580900
2019-10-10,67.43,68.360001,67.379997,68.25,60.524803,7100100
2019-10-11,68.980003,69.489998,68.889999,68.980003,61.172176,10101900
2019-10-14,68.599998,69.370003,68.589996,69.18,61.349537,6234600
2019-10-15,69.059998,70.0,69.010002,69.419998,61.562366,6645700
2019-10-16,69.209999,69.529999,68.209999,68.230003,60.507072,9765800
2019-10-17,68.480003,68.879997,68.080002,68.139999,60.427254,9757200
2019-10-18,67.870003,68.150002,67.610001,67.610001,59.957245,13472700
2019-10-21,67.82,68.769997,67.82,68.739998,60.959324,10199300
