Date,Open,High,Low,Close,Adj Close,Volume
2019-07-03,22.639999,22.85,22.459999,22.84,21.901997,6255300
2019-07-05,22.66,23.09,22.620001,23.030001,22.084194,8454700
2019-07-08,22.969999,23.5,22.83,23.25,22.29516,14363000
2019-07-09,23.110001,23.57,22.75,23.57,22.602015,13350800
2019-07-10,23.709999,23.85,23.360001,23.6,22.630787,15516200
2019-07-11,23.6,23.85,23.49,23.85,22.870516,12268800
2019-07-12,23.9,24.040001,23.690001,23.75,22.774624,11853900
2019-07-15,23.860001,24.01,23.41,23.459999,22.496532,13114400
2019-07-16,23.41,23.559999,22.83,22.879999,21.940351,9675800
2019-07-17,22.82,22.889999,21.77,21.780001,20.88553,12759600
2019-07-18,21.690001,21.780001,21.219999,21.68,20.789635,12674400
2019-07-19,21.700001,21.860001,21.42,21.75,20.856762,17145600
2019-07-22,22.85,23.82,22.440001,23.74,22.765034,28286300
2019-07-23,23.67,24.049999,23.219999,23.84,22.860926,18363400
2019-07-24,23.76,24.08,23.58,23.790001,22.812983,12981900
2019-07-25,23.99,24.030001,23.030001,23.219999,22.26639,12426200
2019-07-26,23.26,23.41,22.93,23.030001,22.084194,6551500
2019-07-29,22.99,23.0,21.91,22.18,21.269102,12261500
2019-07-30,22.0,23.23,21.809999,23.200001,22.24721,17794400
2019-07-31,23.27,23.459999,22.75,23.0,22.055424,13557400
2019-08-01,22.709999,22.76,21.360001,21.66,20.770456,16509400
2019-08-02,21.719999,21.84,20.84,21.0,20.137562,14128600
2019-08-05,20.459999,20.540001,19.959999,20.309999,19.475901,13777200
2019-08-06,20.42,20.6,19.5,19.950001,19.130684,14552800
2019-08-07,19.43,19.870001,19.110001,19.65,18.843006,16661000
2019-08-08,19.74,20.030001,19.51,19.93,19.111507,17492900
2019-08-09,19.93,20.030001,19.41,19.52,18.718342,13613200
2019-08-12,19.42,19.559999,19.1,19.41,18.612864,10673200
2019-08-13,19.35,20.379999,19.18,19.48,18.679985,12404600
2019-08-14,18.969999,19.0,18.120001,18.33,17.577213,18264700
2019-08-15,18.139999,18.299999,17.459999,18.25,17.500498,21154700
2019-08-16,18.35,18.93,18.200001,18.870001,18.095039,14359600
2019-08-19,19.33,19.49,19.07,19.33,18.536144,13001000
2019-08-20,19.110001,19.190001,18.82,19.059999,18.277235,8284200
2019-08-21,19.299999,19.360001,18.59,18.6,17.836128,10964700
2019-08-22,18.85,19.200001,18.66,18.67,17.903254,13271100
2019-08-23,18.299999,18.58,17.66,17.719999,16.992264,14091600
2019-08-26,18.01,18.139999,17.360001,17.5,16.781301,12999100
2019-08-27,17.700001,17.780001,17.209999,17.309999,16.599104,10316700
2019-08-28,17.290001,18.26,16.969999,18.0,17.260767,14771300
2019-08-29,18.190001,18.790001,18.18,18.530001,17.769005,13070400
2019-08-30,18.610001,19.129999,18.51,18.84,18.066269,12154600
2019-09-03,18.200001,18.83,18.129999,18.76,18.16309,13125600
2019-09-04,19.030001,19.16,18.709999,18.76,18.16309,12794000
2019-09-05,18.950001,19.530001,18.940001,19.0,18.395451,12560800
2019-09-06,18.91,19.129999,18.540001,19.09,18.482588,10921200
2019-09-09,19.280001,20.200001,19.219999,19.950001,19.315226,13565300
2019-09-10,20.200001,20.709999,19.91,20.030001,19.392681,16748500
2019-09-11,20.129999,20.6,19.76,20.049999,19.412041,14736400
2019-09-12,19.459999,20.0,19.1,19.75,19.121588,13410400
2019-09-13,20.129999,20.450001,19.77,20.27,19.625044,10717200
2019-09-16,21.459999,22.75,21.379999,22.49,21.774406,36553100
2019-09-17,22.280001,22.280001,20.82,21.030001,20.360863,19353900
2019-09-18,20.879999,21.15,20.559999,20.809999,20.147858,15049000
2019-09-19,21.15,21.32,20.879999,20.92,20.254362,12901700
2019-09-20,20.91,21.059999,20.280001,20.440001,19.789631,15934600
2019-09-23,20.32,20.85,20.23,20.610001,19.954224,11085400
2019-09-24,20.4,20.5,19.4,19.49,18.86986,18536300
2019-09-25,19.129999,19.48,19.09,19.440001,18.821455,10550700
2019-09-26,19.25,19.35,18.860001,19.27,18.65686,10841000
2019-09-27,19.040001,19.48,18.59,18.73,18.134043,14587700
2019-09-30,18.610001,19.02,18.549999,18.85,18.250225,9884200
2019-10-01,19.0,19.16,18.360001,18.58,17.988815,12198100
2019-10-02,18.58,18.9,18.1,18.17,17.59186,12056800
2019-10-03,18.059999,18.66,18.030001,18.639999,18.046907,10074200
2019-10-04,18.67,18.93,18.27,18.549999,17.95977,7944900
2019-10-07,18.629999,18.799999,18.33,18.360001,17.775818,8287800
2019-10-08,18.139999,18.6,18.040001,18.25,17.669313,11337600
2019-10-09,18.389999,18.5,18.02,18.27,17.688681,11083800
2019-10-10,18.370001,18.610001,18.219999,18.43,17.84359,9799100
2019-10-11,18.629999,19.110001,18.6,18.950001,18.347044,10477700
2019-10-14,18.620001,18.83,18.049999,18.76,18.16309,9185800
2019-10-15,18.719999,19.18,18.58,18.700001,18.104998,11120800
2019-10-16,18.66,18.91,18.290001,18.299999,17.717724,9417800
2019-10-17,18.42,18.66,18.26,18.51,17.921041,13595800
2019-10-18,18.57,19.209999,18.43,18.43,17.84359,26677300
2019-10-21,18.15,20.0,18.1,19.610001,18.986042,27859700
2019-10-22,19.809999,20.1,19.200001,19.9,19.266815,14548100
2019-10-23,19.709999,20.4,19.42,20.209999,19.566954,11784100
2019-10-24,20.299999,20.360001,19.530001,19.91,19.276499,9416900
2019-10-25,19.889999,20.52,19.790001,20.48,19.828356,13148300
2019-10-28,20.6,20.639999,20.219999,20.299999,19.654089,12464800
2019-10-29,20.049999,20.530001,19.93,20.379999,19.731543,11592000
2019-10-30,20.4,20.450001,19.42,19.440001,18.821455,13151500
2019-10-31,19.32,19.440001,18.860001,19.25,18.637497,10693300
2019-11-01,19.42,20.129999,19.35,20.09,19.450768,11548200
2019-11-04,20.5,21.09,20.48,21.07,20.399588,16301100
2019-11-05,21.16,21.41,20.85,21.049999,20.380222,14116000
2019-11-06,20.91,21.09,20.42,20.6,19.944542,11389800
2019-11-07,20.959999,21.4,20.860001,20.959999,20.293087,8367700
2019-11-08,20.700001,21.299999,20.450001,21.280001,20.602909,9603400
2019-11-11,20.969999,21.280001,20.66,21.25,20.573862,6712900
2019-11-12,21.280001,21.440001,20.879999,21.030001,20.360863,6971200
2019-11-13,20.91,20.91,20.51,20.620001,19.963907,7355600
2019-11-14,20.620001,20.92,20.280001,20.33,19.683134,6247700
2019-11-15,20.440001,20.799999,20.34,20.48,19.828356,9152100
2019-11-18,20.290001,20.290001,19.709999,20.16,19.518545,8836400
2019-11-19,20.02,20.07,19.58,19.9,19.266815,10244400
2019-11-20,20.01,20.889999,19.799999,20.530001,19.87677,12520300
2019-11-21,20.73,21.200001,20.549999,21.129999,20.457678,10522600
2019-11-22,20.98,21.25,20.809999,20.99,20.322134,7404000
2019-11-25,20.93,21.360001,20.75,21.34,20.660995,7804800
2019-11-26,21.18,21.280001,20.690001,20.83,20.167225,10678100
2019-11-27,20.84,21.52,20.75,21.41,20.728769,9061900
2019-11-29,21.049999,21.18,20.860001,20.99,20.322134,6437400
2019-12-02,21.1,21.49,21.049999,21.290001,20.612589,10234100
2019-12-03,20.84,21.030001,20.450001,20.790001,20.1285,13049600
2019-12-04,20.85,21.709999,20.83,21.469999,20.968403,12904400
2019-12-05,21.6,21.74,21.24,21.42,20.919571,10274500
2019-12-06,21.4,22.34,21.360001,22.33,21.808311,13910800
2019-12-09,22.049999,22.74,22.049999,22.57,22.042707,12210900
2019-12-10,22.690001,22.92,22.530001,22.790001,22.257565,13220800
2019-12-11,22.809999,23.450001,22.799999,23.379999,22.833782,13972800
2019-12-12,23.51,24.51,23.440001,24.299999,23.732286,16237100
2019-12-13,24.379999,24.68,23.969999,23.99,23.429531,14103500
2019-12-16,24.25,24.77,24.25,24.35,23.78112,13360600
2019-12-17,24.35,24.82,24.290001,24.690001,24.113178,24723100
2019-12-18,24.540001,24.77,24.34,24.540001,23.966682,14949200
2019-12-19,24.459999,24.799999,24.35,24.48,23.908079,13319500
2019-12-20,24.6,24.809999,24.35,24.49,23.91785,16971100
2019-12-23,24.48,24.950001,24.469999,24.889999,24.308504,11847800
2019-12-24,24.91,25.34,24.780001,24.860001,24.279205,5828500
2019-12-26,24.93,24.99,24.42,24.540001,23.966682,10144900
2019-12-27,24.549999,24.690001,24.32,24.4,23.82995,8452600
2019-12-30,24.57,24.99,24.51,24.559999,23.986214,9078400
2019-12-31,24.35,24.51,24.129999,24.469999,23.898317,10702100
2020-01-02,24.690001,24.84,24.42,24.68,24.103413,9125500
2020-01-03,25.290001,25.450001,24.58,24.76,24.181541,11562600
2020-01-06,25.0,25.469999,24.75,25.389999,24.796822,14422600
2020-01-07,25.35,25.35,24.219999,24.67,24.093643,12406300
2020-01-08,24.469999,24.620001,23.76,24.049999,23.488131,14021100
2020-01-09,24.09,24.299999,23.469999,24.190001,23.624859,13480200
2020-01-10,24.139999,24.23,23.93,24.08,23.517427,8385000
2020-01-13,23.950001,23.969999,23.59,23.75,23.195139,11442700
2020-01-14,23.59,24.040001,23.370001,23.940001,23.380699,13325200
2020-01-15,23.76,23.879999,23.49,23.57,23.019346,9940800
2020-01-16,23.719999,24.01,23.66,23.809999,23.253736,10188100
2020-01-17,24.0,24.23,23.83,23.959999,23.400232,14378500
2020-01-21,23.780001,24.52,23.610001,23.77,23.21467,21047800
2020-01-22,23.809999,24.15,23.66,23.93,23.370934,12042500
2020-01-23,23.68,23.700001,23.16,23.58,23.02911,12567900
2020-01-24,23.5,23.5,22.83,23.1,22.560322,11684500
2020-01-27,22.4,22.52,21.57,21.65,21.144199,18996600
2020-01-28,21.799999,22.110001,21.440001,22.08,21.564152,8773600
2020-01-29,22.33,22.43,21.620001,21.629999,21.124664,10328600
2020-01-30,21.23,21.969999,21.200001,21.950001,21.437189,10652100
2020-01-31,21.48,21.889999,21.23,21.809999,21.300463,12501900
2020-02-03,21.809999,21.93,21.43,21.5,20.997704,11481700
2020-02-04,21.969999,22.16,21.610001,21.67,21.163733,11941000
2020-02-05,22.190001,22.870001,22.08,22.58,22.052471,12034200
2020-02-06,22.68,22.700001,22.030001,22.26,21.739948,8205500
2020-02-07,21.940001,22.1,21.68,21.799999,21.290693,10241400
2020-02-10,21.51,21.6,21.290001,21.4,20.900042,10099000
2020-02-11,21.77,21.860001,21.5,21.73,21.222332,12984000
2020-02-12,22.27,22.559999,21.9,22.35,21.827847,9893900
2020-02-13,22.139999,22.4,21.9,22.190001,21.671583,10072300
2020-02-14,22.24,22.35,21.84,22.120001,21.60322,8415500
2020-02-18,21.82,21.98,21.389999,21.860001,21.349295,8500200
2020-02-19,21.98,22.35,21.950001,22.280001,21.75948,7035300
2020-02-20,22.52,22.58,21.940001,21.950001,21.437189,7202300
2020-02-21,21.639999,21.67,20.889999,21.26,20.763309,11631000
2020-02-24,20.25,20.280001,19.74,19.83,19.36672,12540100
2020-02-25,19.950001,20.01,18.76,19.01,18.565878,13040400
2020-02-26,19.23,19.27,18.33,18.4,17.970129,16143400
2020-02-27,17.690001,18.43,17.27,17.389999,16.983723,20069300
2020-02-28,16.76,17.15,16.299999,16.959999,16.56377,27295500
2020-03-02,17.25,17.27,16.370001,17.219999,16.817696,20530300
2020-03-03,16.74,17.08,15.71,15.95,15.741917,26031300
2020-03-04,16.190001,16.190001,15.13,15.39,15.189223,30188600
2020-03-05,15.0,15.04,14.42,14.74,14.547702,28694400
2020-03-06,14.26,14.48,12.75,13.07,12.899487,30003000
2020-03-09,9.74,9.74,7.9,8.15,8.043675,74704100
2020-03-10,9.49,9.57,7.68,8.66,8.547021,62821800
2020-03-11,8.13,8.33,7.77,7.83,7.72785,35888800
2020-03-12,7.15,7.39,6.42,6.42,6.336245,38621400
2020-03-13,7.32,7.35,6.32,7.15,7.056722,43906600
2020-03-16,5.96,6.83,5.8,5.94,5.862507,37973700
2020-03-17,6.13,6.4,5.58,6.14,6.059898,36224500
2020-03-18,5.59,5.89,4.25,4.61,4.549858,45137200
2020-03-19,4.78,5.34,4.5,4.8,4.73738,39826500
2020-03-20,5.13,5.36,4.56,5.05,4.984118,49166700
2020-03-23,5.2,5.38,4.9,5.24,5.171638,27219200
2020-03-24,5.92,6.95,5.81,6.63,6.543505,48419800
2020-03-25,7.52,7.52,6.04,6.77,6.681679,51372200
2020-03-26,6.88,7.77,6.75,7.05,6.958026,32866100
2020-03-27,6.57,6.81,6.18,6.39,6.306636,33438800
2020-03-30,6.3,6.67,6.03,6.37,6.286897,28100100
2020-03-31,6.8,6.99,6.54,6.85,6.760635,34498500
2020-04-01,6.61,6.7,6.23,6.6,6.513897,27200600
2020-04-02,6.81,8.2,6.76,7.52,7.421894,51270900
2020-04-03,7.83,8.03,7.34,7.61,7.510721,35876800
2020-04-06,7.83,8.0,7.61,7.91,7.806806,28269000
2020-04-07,8.55,8.83,7.78,8.04,7.93511,40153500
2020-04-08,8.3,8.79,8.27,8.75,8.635848,27550400
2020-04-09,9.62,9.73,7.97,8.21,8.102893,62286900
2020-04-13,8.55,8.55,7.68,7.85,7.747589,46429300
2020-04-14,7.86,8.15,7.5,7.63,7.530458,37407700
2020-04-15,7.15,7.2,6.8,6.95,6.85933,34865300
2020-04-16,6.98,6.98,6.53,6.67,6.582983,26960600
2020-04-17,6.9,7.58,6.89,7.58,7.481112,34351200
2020-04-20,6.9,8.02,6.7,7.63,7.530458,41649500
2020-04-21,7.31,7.76,7.16,7.46,7.362677,34791200
2020-04-22,7.85,8.3,7.81,8.23,8.122631,39590700
2020-04-23,8.6,9.02,8.41,8.92,8.80363,43765500
2020-04-24,9.19,9.58,8.72,8.86,8.744412,46122800
2020-04-27,8.5,9.1,8.26,8.91,8.793761,27910700
2020-04-28,9.29,9.6,9.04,9.52,9.395802,28508700
2020-04-29,10.16,11.07,10.1,11.02,10.876234,37511600
2020-04-30,11.1,11.11,10.24,10.5,10.363017,45404700
2020-05-01,10.18,10.4,9.7,9.76,9.63267,28085800
2020-05-04,9.23,10.04,9.05,10.03,9.899148,25440100
2020-05-05,10.62,10.76,9.75,9.86,9.731366,30398500
2020-05-06,9.78,10.0,9.55,9.56,9.43528,19837800
2020-05-07,9.79,10.12,9.76,10.01,9.879411,20163200
2020-05-08,10.28,10.71,10.09,10.7,10.560407,21288400
2020-05-11,10.48,10.71,10.31,10.58,10.441975,17674300
2020-05-12,10.7,10.88,10.35,10.49,10.353147,21854000
2020-05-13,10.35,10.38,9.41,9.54,9.415542,24155200
2020-05-14,9.25,10.14,9.12,9.95,9.820192,22312000
2020-05-15,9.87,10.24,9.76,9.82,9.691888,22989200
2020-05-18,10.54,11.62,10.51,11.51,11.359841,40033000
2020-05-19,11.4,11.51,11.06,11.15,11.004537,26264000
2020-05-20,11.43,11.99,11.37,11.95,11.7941,28188200
2020-05-21,11.98,12.21,11.75,11.98,11.823709,22874800
2020-05-22,11.86,11.95,11.47,11.59,11.438797,19319100
2020-05-26,12.04,12.11,11.78,11.87,11.715144,23319700
2020-05-27,11.95,12.24,11.51,12.19,12.03097,20093700
2020-05-28,12.18,12.57,11.94,12.11,11.952012,19018700
2020-05-29,11.88,11.95,11.4,11.75,11.596708,28707100
2020-06-01,11.79,12.18,11.58,12.04,11.882927,20750000
2020-06-02,12.24,12.7,12.11,12.69,12.571432,21763900
2020-06-03,13.09,13.21,12.86,13.08,12.957789,24102100
2020-06-04,12.99,13.43,12.67,13.19,13.066761,22497000
